,1,10,11,12,13,14,2,3,4,5,6,7,8,9
1,390,0,0,0,0,0,0,0,0,0,0,0,0,1
10,0,18149,0,1,0,5,0,0,6,2,0,1,0,0
11,0,0,638,0,0,0,0,0,1,0,0,5,0,0
12,0,0,0,216,0,78,0,0,0,0,0,0,0,0
13,0,0,0,0,4,0,0,0,0,0,0,0,0,0
14,0,0,0,69,0,61,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,25603,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,2055,1,1,0,0,0,0
4,0,2,0,1,0,0,0,26,34541,0,0,0,0,0
5,0,0,0,1,0,0,0,0,0,1040,5,0,0,0
6,0,0,0,0,0,0,0,0,1,6,1070,0,0,0
7,0,0,0,0,0,1,0,0,0,0,0,1186,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,2,0
9,0,0,0,0,0,0,1,0,0,0,0,0,0,6
